> Polygon 34
360	-68.92575
359.915333	-68.916222
359.833583	-68.910806
359.737806	-68.907944
359.582278	-68.906833
359.446639	-68.907917
359.201278	-68.922306
359.162417	-68.921556
359.068722	-68.916583
359	-68.917528
358.929167	-68.921528
358.901167	-68.927278
358.871278	-68.937
358.852083	-68.945972
358.844111	-68.954889
358.84625	-68.967111
358.873083	-68.988222
358.909028	-69
358.937167	-69.005778
358.977194	-69.008972
358.992083	-69.019
358.984056	-69.037556
359	-69.061472
359.030889	-69.097361
359.117583	-69.153972
359.158389	-69.187972
359.212306	-69.22375
359.225222	-69.229111
359.261306	-69.256333
359.280139	-69.2765
359.278194	-69.290194
359.239194	-69.333611
359.209333	-69.355472
359.193278	-69.378639
359.190361	-69.391306
359.216222	-69.419389
359.215306	-69.427806
359.153361	-69.475778
359.132417	-69.485528
359.081833	-69.520167
359.07275	-69.532083
359.072861	-69.538333
359.080722	-69.547083
359.116556	-69.558528
359.168444	-69.568611
359.196361	-69.568972
359.282139	-69.5645
359.339028	-69.567222
359.351944	-69.573528
359.355	-69.580444
359.347972	-69.589167
359.336972	-69.596139
359.283167	-69.609028
359.222222	-69.618417
359.210222	-69.622583
359.105556	-69.642056
359.018917	-69.661861
359	-69.668222
358.976056	-69.684722
358.84925	-69.72525
358.840361	-69.730806
358.795361	-69.744639
358.748528	-69.756694
358.675639	-69.787806
358.619806	-69.807139
358.610889	-69.817806
358.614806	-69.825778
358.63075	-69.835444
358.674667	-69.844028
358.785444	-69.847139
358.860306	-69.845417
358.901194	-69.846806
358.91225	-69.849833
358.918111	-69.854333
358.91325	-69.869806
358.874222	-69.875667
358.687639	-69.882167
358.606833	-69.887694
358.544861	-69.895944
358.524889	-69.901056
358.39425	-69.9165
358.357333	-69.9275
358.318278	-69.934389
358.238583	-69.94125
358.219528	-69.94125
358.154528	-69.936083
358.10375	-69.926444
358.05875	-69.921639
358.037833	-69.92125
358	-69.926722
357.972	-69.934389
357.946028	-69.947056
357.939139	-69.952472
357.898167	-69.968944
357.840444	-70
357.770417	-70.045056
357.730389	-70.077778
357.709417	-70.104694
357.690528	-70.119944
357.668528	-70.148806
357.643639	-70.193806
357.626722	-70.200611
357.598778	-70.205028
357.513917	-70.204333
357.456028	-70.199917
357.408194	-70.201639
357.339306	-70.210444
357.269472	-70.230417
357.210361	-70.256722
357.166472	-70.266167
357	-70.275833
356.874361	-70.279833
356.816583	-70.293944
