>
-71.4716339111	45.013092041
-71.4748764038	45.0117492676
-71.4781265259	45.0103988647
-71.480758667	45.0072288513
-71.482749939	45.0056114197
-71.4846878052	45.0042419434
-71.4866333008	45.0042419434
-71.4898529053	45.0051498413
-71.4917831421	45.0056114197
-71.4975891113	45.0065193176
-71.5046920776	45.007900238
-71.5104980469	45.0074386597
-71.5175628662	45.0061302185
-71.5227432251	45.0043411255
-71.5285720825	45.0025596619
-71.5324783325	45.0003089905
-71.5357284546	44.998500824
-71.5377120972	44.9948692322
-71.5375900269	44.9916801453
-71.5370025635	44.9894218445
-71.5369567871	44.9884796143
-71.5391159058	44.9871101379
-71.5412826538	44.9856109619
-71.5415878296	44.9852104187
-71.5428161621	44.9837493896
-71.5417633057	44.9819488525
-71.5410766602	44.981262207
-71.5388565063	44.9795913696
-71.5375671387	44.9786720276
-71.5356369019	44.9772987366
-71.5343475342	44.9750213623
-71.5322189331	44.9733695984
-71.5302963257	44.971988678
-71.5283660889	44.9715118408
-71.5264663696	44.9692192078
-71.5245666504	44.9673805237
-71.5239562988	44.9650917053
-71.5233306885	44.963722229
-71.5220565796	44.9627990723
-71.5214080811	44.9627914429
-71.5201339722	44.9623222351
-71.5188522339	44.9613990784
-71.5182266235	44.9600296021
-71.517616272	44.9577407837
-71.5182876587	44.9559211731
-71.5189590454	44.9536399841
-71.5196609497	44.9499893188
-71.5190658569	44.9463386536
-71.5184631348	44.9440498352
-71.517829895	44.9426803589
-71.5175857544	44.9413490295
-71.5184020996	44.9405097961
-71.5204467773	44.9399604797
-71.5215759277	44.9391708374
-71.5211410522	44.9367713928
-71.5205230713	44.9349403381
-71.5192718506	44.9321899414
-71.5180358887	44.9289894104
-71.5161437988	44.92578125
-71.514251709	44.9230194092
-71.5104293823	44.9202613831
-71.5059661865	44.9170303345
-71.5040359497	44.9147796631
-71.5021133423	44.9129486084
-71.5014572144	44.9111213684
-71.5008163452	44.9102096558
-71.4995269775	44.9097518921
-71.4975967407	44.9088401794
-71.4969482422	44.9074707031
-71.4975967407	44.9061012268
-71.4982376099	44.9051895142
-71.5001678467	44.9038200378
-71.5014572144	44.9024505615
-71.50340271	44.9006195068
-71.5046768188	44.8997116089
-71.5066070557	44.8983421326
-71.5099029541	44.8966407776
-71.5116882324	44.8934593201
-71.5134429932	44.8910713196
-71.515411377	44.8878898621
-71.5173721313	44.8860702515
-71.5193328857	44.8838119507
-71.5219268799	44.8819999695
-71.5245361328	44.8797416687
-71.5271530151	44.8774719238
-71.530418396	44.8743019104
-71.5323791504	44.8724899292
-71.5336914062	44.8706817627
-71.5362930298	44.8693313599
-71.538230896	44.8684310913
-71.5414657593	44.8670806885
-71.5445861816	44.8663902283
-71.5471725464	44.865020752
-71.5497360229	44.862739563
-71.5510406494	44.8604507446
-71.5516815186	44.8590888977
-71.5512924194	44.8562011719
-71.5525894165	44.8543701172
-71.5539474487	44.8526000977
-71.5558776855	44.8502998352
-71.5565567017	44.8480186462
-71.5561828613	44.8449401855
-71.5555267334	44.8422012329
-71.5542373657	44.8399200439
-71.5548782349	44.8367195129
-71.5561676025	44.8339805603
-71.5574493408	44.8307914734
-71.5606613159	44.8271408081
-71.5625915527	44.8248596191
-71.5657958984	44.8230285645
-71.5683822632	44.8216590881
-71.5709533691	44.8202896118
-71.5730361938	44.8193893433
-71.5749893188	44.818031311
-71.5763015747	44.8162117004
-71.5769729614	44.8139305115
-71.5755233765	44.8113021851
-71.5742416382	44.8090286255
-71.5726470947	44.8062705994
-71.5726165771	44.8034095764
-71.5739364624	44.8006820679
-71.5752716064	44.7975006104
