>
41.6182403564	57.7124252319
41.6976623535	57.6924781799
41.8115158081	57.6928367615
41.9547386169	57.6579055786
41.9730072021	57.6218299866
42.0254859924	57.611946106
42.0570755005	57.590171814
42.1341056824	57.5698318481
42.1861457825	57.5923233032
42.2403564453	57.5739707947
42.3578414917	57.5852928162
42.3869857788	57.6226272583
42.4744186401	57.6429748535
42.5147666931	57.6223220825
42.5927314758	57.6282730103
42.6834335327	57.6351737976
42.7250099182	57.68775177
42.8418388367	57.6656990051
42.8309898376	57.6219978333
42.8069229126	57.5738258362
42.8103713989	57.5425415039
42.8546447754	57.5194129944
42.8591957092	57.4961280823
42.8170700073	57.4754333496
42.7738647461	57.4505767822
42.8120956421	57.4159011841
42.8815498352	57.3917236328
42.9599685669	57.3832054138
43.038143158	57.3828468323
43.0963554382	57.3909378052
43.1457748413	57.4205970764
43.1747398376	57.456161499
43.1555633545	57.5117111206
43.1343154907	57.5582427979
43.1686058044	57.6075782776
43.2079353333	57.6295967102
43.2185745239	57.6129493713
43.2367362976	57.4337158203
43.274269104	57.4734916687
43.3666000366	57.5220832825
43.4707756042	57.545841217
43.5435371399	57.5344276428
43.5954322815	57.5430717468
43.6479072571	57.5261421204
43.7108345032	57.4958648682
43.7282295227	57.4483299255
43.7035484314	57.4368095398
43.7138671875	57.4135131836
43.749370575	57.3942832947
43.8069000244	57.3844223022
43.8401756287	57.3853034973
43.8727607727	57.362121582
43.8576507568	57.3395271301
43.8097076416	57.3564758301
43.7811813354	57.313419342
43.7198371887	57.3379402161
43.6507492065	57.3107032776
43.677646637	57.2773742676
43.5568275452	57.2474479675
43.5601615906	57.2340621948
43.5086174011	57.2060241699
43.5052337646	57.1762619019
43.48072052	57.1320266724
43.4984016418	57.1138954163
43.6242294312	57.0976104736
43.6175613403	57.0774307251
43.6864585876	57.0612030029
43.6743354797	57.032585144
43.627910614	57.0203781128
43.6300697327	56.9957733154
43.6303863525	56.9921569824
43.5679740906	56.9393844604
43.5152397156	56.8826980591
43.4490203857	56.8882102966
43.3866996765	56.8701133728
43.2985191345	56.8606262207
43.2477264404	56.8551216125
43.1228942871	56.8567314148
43.1193580627	56.8305168152
43.0519866943	56.8132972717
43.0063972473	56.8195228577
42.9731674194	56.8371429443
42.9314117432	56.8123817444
42.9003295898	56.8190574646
42.8618125916	56.8130722046
42.8017654419	56.7689781189
42.854259491	56.7304573059
42.8004493713	56.6948127747
42.8005485535	56.6618499756
42.8503227234	56.6400527954
42.9061126709	56.6634521484
42.9133911133	56.6374931335
42.9248161316	56.6214370728
42.9140777588	56.5830993652
42.8964118958	56.5446777344
42.917427063	56.5152931213
42.9129981995	56.4726715088
42.8830032349	56.4591789246
42.8204269409	56.4596672058
42.7491645813	56.4740524292
42.6785697937	56.4674377441
42.6424713135	56.440284729
42.620475769	56.4049530029
42.5470199585	56.3907279968
42.5167884827	56.4016838074
42.4499320984	56.3984413147
42.4259033203	56.4388542175
42.2815208435	56.4562683105
42.2334098816	56.438873291
42.1882667542	56.4415435791
42.1818313599	56.3987541199
42.1223068237	56.3781509399
42.0595207214	56.3399200439
41.9337806702	56.3687133789
41.9325485229	56.4045715332
41.9311141968	56.4452552795
41.9004211426	56.4972114563
41.849811554	56.4834938049
41.8157997131	56.4742584229
41.7677154541	56.4604949951
41.6085243225	56.4499969482
41.5323982239	56.415851593
41.4698104858	56.4645042419
41.3523902893	56.4597129822
41.2601470947	56.4709205627
41.2270507813	56.4980392456
41.1251907349	56.4750671387
41.0991172791	56.4432868958
41.0491371155	56.4518852234
41.0327911377	56.4779472351
40.9305648804	56.4992790222
40.9193954468	56.4788665771
40.8497886658	56.5037574768
40.8403739929	56.538192749
40.8147621155	56.5791816711
40.7650756836	56.5878791809
40.7230911255	56.5951919556
40.6257514954	56.5713119507
40.5851974487	56.5805969238
40.5039978027	56.5626068115
40.4813156128	56.5339736938
40.3831367493	56.5305633545
40.3637886047	56.5018692017
40.314201355	56.5098991394
40.2502708435	56.4484558105
40.2242584229	56.4085350037
40.2009429932	56.417591095
40.1328544617	56.4491271973
40.0067443848	56.4638328552
39.9699058533	56.4895515442
39.9841117859	56.5335578918
39.9116401672	56.60704422
39.8223381042	56.6112213135
39.8940582275	56.6986236572
39.885383606	56.7650032043
39.8213500977	56.7802658081
39.706993103	56.8073654175
39.635307312	56.8078651428
39.5461235046	56.7898674011
39.4940376282	56.7559623718
39.4382629395	56.7606124878
39.4136734009	56.8372840881
39.4662132263	56.8367729187
39.4994468689	56.8676872253
39.4663505554	56.8887405396
39.4901275635	56.9046096802
39.531879425	56.9003715515
39.5567054749	56.9322433472
39.6093826294	56.9310684204
39.6182365417	56.9473571777
39.5387039185	56.9918212891
39.5981636047	57.0260162354
39.6532783508	57.0252761841
39.647644043	57.0553092957
39.7932243347	57.1027450562
39.8186454773	57.0889930725
39.8836402893	57.121383667
39.9137382507	57.1583976746
39.9699630737	57.1603965759
39.9996948242	57.1853294373
40.0458831787	57.2042655945
40.0886116028	57.2136878967
40.120475769	57.1985473633
40.1346168518	57.1857070923
40.1588478088	57.1769332886
40.2087287903	57.1814537048
40.2179336548	57.193107605
40.2075271606	57.212562561
40.2254333496	57.2233200073
40.2528381348	57.2149772644
40.276714325	57.237361908
40.240486145	57.2535209656
40.1947555542	57.2595825195
40.1752471924	57.2704925537
40.2076797485	57.2715072632
