> south georgia and the south sandwich islands 0
-27.192715	-59.446278
-27.170614	-59.448578
-27.159412	-59.448280
-27.157116	-59.450981
-27.150717	-59.451080
-27.155914	-59.457081
-27.151514	-59.465778
-27.156317	-59.469078
-27.158115	-59.480881
-27.163715	-59.484280
-27.170715	-59.484081
-27.180614	-59.483780
-27.190815	-59.482479
-27.227816	-59.477680
-27.234615	-59.475178
-27.253815	-59.474281
-27.246817	-59.465481
-27.250114	-59.457878
-27.249517	-59.451180
-27.237015	-59.445980
-27.220116	-59.444679
-27.192715	-59.446278
> south georgia and the south sandwich islands 1
-27.319918	-59.475681
-27.308212	-59.477779
-27.313215	-59.479080
-27.329815	-59.475780
-27.345715	-59.477879
-27.352318	-59.471081
-27.384315	-59.466881
-27.418413	-59.445580
-27.418917	-59.440578
-27.408081	-59.439827
-27.405914	-59.439678
-27.382629	-59.431702
-27.374905	-59.431355
-27.344616	-59.430080
-27.327576	-59.435486
-27.336157	-59.441143
-27.333984	-59.453003
-27.336102	-59.463810
-27.326578	-59.470795
-27.319918	-59.475681
> south georgia and the south sandwich islands 2
-27.081514	-59.437679
-27.086515	-59.439781
-27.093315	-59.437580
-27.095318	-59.434280
-27.094616	-59.425980
-27.088015	-59.422680
-27.084814	-59.422981
-27.080515	-59.426678
-27.071316	-59.427578
-27.077114	-59.430378
-27.081514	-59.437679
> south georgia and the south sandwich islands 3
-26.564512	-59.076679
-26.579514	-59.080879
-26.598314	-59.076180
-26.616014	-59.074780
-26.623615	-59.068081
-26.631315	-59.065781
-26.633450	-59.062210
-26.637417	-59.055580
-26.647732	-59.048931
-26.666115	-59.037079
-26.662935	-59.033661
-26.662109	-59.032776
-26.638081	-59.023556
-26.630714	-59.018181
-26.615114	-59.015678
-26.597015	-59.003880
-26.592316	-59.002979
-26.591703	-59.003067
-26.585415	-59.003979
-26.572327	-59.013306
-26.549515	-59.022179
-26.531393	-59.025898
-26.530029	-59.026184
-26.506603	-59.037979
-26.507729	-59.045219
-26.508514	-59.050278
-26.532715	-59.060581
-26.547316	-59.071980
-26.564512	-59.076679
> south georgia and the south sandwich islands 4
-26.396729	-58.390076
-26.362915	-58.392090
-26.349487	-58.390808
-26.337315	-58.392479
-26.318316	-58.391380
-26.312315	-58.392780
-26.305716	-58.392879
-26.301615	-58.391281
-26.291315	-58.392479
-26.285522	-58.394897
-26.267815	-58.393478
-26.262815	-58.395405
-26.262573	-58.395508
-26.249016	-58.404278
-26.246532	-58.405842
-26.246313	-58.405979
-26.239115	-58.407181
-26.237614	-58.410080
-26.237415	-58.419079
-26.244976	-58.425659
-26.248186	-58.428455
-26.245422	-58.439575
-26.248289	-58.459290
-26.246929	-58.466011
-26.241592	-58.469326
-26.237314	-58.471981
-26.230213	-58.476379
-26.229315	-58.480480
-26.232412	-58.486881
-26.231415	-58.491379
-26.237314	-58.494579
-26.235617	-58.504780
-26.240915	-58.502579
-26.253216	-58.500778
-26.256113	-58.495380
-26.264515	-58.490879
-26.289915	-58.483078
-26.318115	-58.480579
-26.327213	-58.483379
-26.328815	-58.488079
-26.335316	-58.488678
-26.341715	-58.479179
-26.350718	-58.478378
-26.361715	-58.473881
-26.364716	-58.473381
-26.375416	-58.471279
-26.383015	-58.466579
-26.401915	-58.464478
-26.419415	-58.460678
-26.421080	-58.455994
-26.422424	-58.452209
-26.430717	-58.448380
-26.435123	-58.447533
-26.438013	-58.446980
-26.448915	-58.440678
